Date,Open,High,Low,Close,Adj Close,Volume
2019-11-21,1.212232,1.291200,1.183697,1.211826,1.211826,53020027
2019-11-22,1.211826,1.276941,1.078815,1.218139,1.218139,69312275
2019-11-23,1.218773,1.422133,1.218773,1.394265,1.394265,123832790
2019-11-24,1.395850,1.422909,1.306976,1.344287,1.344287,49206070
2019-11-25,1.330315,1.330315,1.207336,1.235192,1.235192,64954006
2019-11-26,1.235192,1.283142,1.225248,1.244849,1.244849,54828808
2019-11-27,1.239611,1.273886,1.160810,1.256369,1.256369,47723271
2019-11-28,1.256299,1.354085,1.221690,1.279690,1.279690,44240281
2019-11-29,1.278004,1.343165,1.276608,1.313022,1.313022,32270224
2019-11-30,1.312370,1.365094,1.309611,1.331340,1.331340,28706667
2019-12-01,1.332850,1.336321,1.251559,1.254285,1.254285,24127567
2019-12-02,1.254445,1.264450,1.199903,1.238499,1.238499,27574097
2019-12-03,1.238499,1.317408,1.213636,1.292016,1.292016,41462224
2019-12-04,1.293201,1.320378,1.248670,1.248670,1.248670,46048752
2019-12-05,1.247610,1.328668,1.240601,1.299286,1.299286,32086367
2019-12-06,1.298074,1.417074,1.282165,1.378702,1.378702,38711970
2019-12-07,1.380088,1.471785,1.367896,1.447475,1.447475,49917913
2019-12-08,1.446867,1.618380,1.446503,1.607843,1.607843,67179436
2019-12-09,1.606822,1.655280,1.540212,1.559061,1.559061,63051414
2019-12-10,1.558219,1.558219,1.404641,1.484571,1.484571,66319642
2019-12-11,1.483595,1.591247,1.474002,1.575910,1.575910,71607317
2019-12-12,1.575910,1.780324,1.521100,1.769625,1.769625,107780127
2019-12-13,1.775240,1.843854,1.674298,1.767327,1.767327,119493566
2019-12-14,1.768502,1.778457,1.634310,1.683660,1.683660,83605655
2019-12-15,1.684556,1.731253,1.608584,1.677999,1.677999,67968594
2019-12-16,1.678368,1.713758,1.610613,1.672760,1.672760,68707545
2019-12-17,1.672760,1.772163,1.519675,1.541221,1.541221,92967379
2019-12-18,1.541221,1.621155,1.453044,1.596011,1.596011,90681124
2019-12-19,1.592038,1.617313,1.465526,1.514015,1.514015,62825585
2019-12-20,1.514239,1.600931,1.494870,1.599985,1.599985,58433436
2019-12-21,1.601394,1.610988,1.476534,1.478466,1.478466,49226920
2019-12-22,1.478884,1.527880,1.451302,1.467629,1.467629,50459429
2019-12-23,1.470437,1.578467,1.463890,1.518838,1.518838,56083425
2019-12-24,1.518940,1.537259,1.485904,1.495514,1.495514,37812261
2019-12-25,1.495514,1.500152,1.403729,1.414059,1.414059,40558090
2019-12-26,1.414059,1.431993,1.354456,1.371455,1.371455,47649174
2019-12-27,1.371455,1.413697,1.363669,1.383434,1.383434,38176059
2019-12-28,1.384726,1.393214,1.326096,1.326830,1.326830,43957470
2019-12-29,1.326849,1.355450,1.289876,1.312788,1.312788,45413699
2019-12-30,1.314560,1.361018,1.296333,1.332128,1.332128,41116951
2019-12-31,1.332941,1.402791,1.307840,1.352257,1.352257,42638601
2020-01-01,1.351324,1.373787,1.324493,1.370210,1.370210,35642475
2020-01-02,1.370584,1.379135,1.234354,1.241036,1.241036,37676355
2020-01-03,1.240026,1.308894,1.236405,1.282225,1.282225,43721354
2020-01-04,1.282416,1.299901,1.229814,1.261942,1.261942,38156086
2020-01-05,1.262098,1.299631,1.248610,1.263569,1.263569,36629230
2020-01-06,1.263295,1.341766,1.262805,1.305486,1.305486,43088423
2020-01-07,1.306350,1.333132,1.261464,1.298295,1.298295,49139469
2020-01-08,1.298326,1.396752,1.274788,1.333609,1.333609,49431499
2020-01-09,1.331942,1.367272,1.274408,1.289929,1.289929,47676368
2020-01-10,1.286881,1.332206,1.260569,1.306260,1.306260,41884562
2020-01-11,1.306821,1.348005,1.295253,1.305320,1.305320,39100862
2020-01-12,1.306649,1.321512,1.296773,1.310867,1.310867,30492207
2020-01-13,1.310141,1.310660,1.266555,1.279499,1.279499,36870088
2020-01-14,1.279253,1.356579,1.271746,1.332198,1.332198,53074477
2020-01-15,1.329013,1.404953,1.299006,1.342821,1.342821,59355419
2020-01-16,1.343957,1.518335,1.298831,1.494131,1.494131,67302241
2020-01-17,1.487353,1.532293,1.435045,1.475228,1.475228,63542861
2020-01-18,1.474372,1.536858,1.421964,1.488766,1.488766,49645136
2020-01-19,1.490505,1.520520,1.369231,1.421870,1.421870,46261834
2020-01-20,1.421019,1.589837,1.405172,1.588113,1.588113,60224151
2020-01-21,1.590694,1.609934,1.503614,1.534798,1.534798,51586798
2020-01-22,1.535037,1.637375,1.527788,1.591785,1.591785,47055144
2020-01-23,1.591784,1.622830,1.500081,1.553297,1.553297,65348600
2020-01-24,1.555921,1.566000,1.500456,1.517335,1.517335,48576603
2020-01-25,1.517061,1.517111,1.469000,1.495855,1.495855,44078895
2020-01-26,1.495186,1.528962,1.470151,1.522725,1.522725,43363397
2020-01-27,1.523612,1.540655,1.494744,1.525858,1.525858,44520219
2020-01-28,1.525773,1.574019,1.504149,1.550049,1.550049,47120502
2020-01-29,1.550389,1.675762,1.544960,1.567481,1.567481,51375642
2020-01-30,1.567599,1.699747,1.560643,1.677821,1.677821,54565714
2020-01-31,1.678372,1.718233,1.646531,1.658281,1.658281,49262411
2020-02-01,1.657981,1.743504,1.653982,1.742959,1.742959,37226254
2020-02-02,1.742764,1.980122,1.696853,1.910265,1.910265,83037458
2020-02-03,1.910265,2.101155,1.873408,2.004325,2.004325,112154610
2020-02-04,2.001755,2.032882,1.890556,1.924828,1.924828,88198795
2020-02-05,1.923599,2.216432,1.911868,2.141102,2.141102,111859155
2020-02-06,2.141973,2.245349,2.121482,2.156477,2.156477,100508449
2020-02-07,2.155929,2.249537,2.155929,2.194277,2.194277,93382410
2020-02-08,2.190525,2.309897,2.026845,2.288177,2.288177,93638903
2020-02-09,2.286019,2.738792,2.278674,2.644722,2.644722,196340341
2020-02-10,2.643514,2.739799,2.476238,2.624419,2.624419,154493519
2020-02-11,2.624347,2.932957,2.557386,2.897543,2.897543,144827946
2020-02-12,2.899175,3.607669,2.899175,3.320753,3.320753,334853757
2020-02-13,3.324328,3.346689,2.954126,3.119224,3.119224,243665848
2020-02-14,3.119326,3.543321,3.052892,3.469890,3.469890,206092809
2020-02-15,3.469890,3.532682,3.042455,3.182443,3.182443,194773545
2020-02-16,3.191637,3.287116,2.802002,3.248685,3.248685,227937928
2020-02-17,3.248791,3.248791,2.772377,3.152214,3.152214,236951007
2020-02-18,3.150459,3.521851,3.104748,3.451190,3.451190,203797553
2020-02-19,3.442152,3.923377,3.354953,3.557641,3.557641,266619604
2020-02-20,3.557704,3.874261,3.477741,3.613894,3.613894,276065341
2020-02-21,3.611645,3.742814,3.395149,3.485224,3.485224,198998663
2020-02-22,3.488290,3.520838,3.251657,3.314392,3.314392,200526802
2020-02-23,3.312901,3.567292,3.307948,3.513372,3.513372,201953498
2020-02-24,3.512603,3.516868,2.985995,3.182234,3.182234,243208712
2020-02-25,3.180908,3.184007,2.731558,2.817508,2.817508,220934560
2020-02-26,2.799253,2.968662,2.539853,2.770382,2.770382,308369404
2020-02-27,2.768519,2.978935,2.571053,2.797327,2.797327,275767947
2020-02-28,2.794044,2.906616,2.650651,2.763425,2.763425,165195647
2020-02-29,2.763920,2.986598,2.753368,2.756156,2.756156,148892177
2020-03-01,2.753013,2.826145,2.587159,2.623093,2.623093,118242324
2020-03-02,2.623445,2.866311,2.562575,2.781954,2.781954,149189528
2020-03-03,2.781149,2.820677,2.658031,2.763797,2.763797,122144148
2020-03-04,2.763797,3.039212,2.743522,3.039212,3.039212,190516348
2020-03-05,3.048979,3.295210,3.035145,3.085978,3.085978,267640744
2020-03-06,3.082418,3.224393,3.037071,3.161383,3.161383,159585774
2020-03-07,3.161148,3.253205,2.992864,2.992864,2.992864,152873891
2020-03-08,2.991243,2.991243,2.596490,2.601942,2.601942,199849912
2020-03-09,2.593295,2.655699,2.283271,2.521391,2.521391,229464249
2020-03-10,2.535331,2.741471,2.487904,2.585543,2.585543,180710670
2020-03-11,2.588479,2.674811,2.307073,2.510992,2.510992,154424606
2020-03-12,2.509758,2.510685,1.364065,1.368093,1.368093,281543680
2020-03-13,1.362972,1.907945,1.018785,1.756639,1.756639,463259670
2020-03-14,1.759530,1.818086,1.550690,1.575170,1.575170,156652224
2020-03-15,1.575170,1.736939,1.450457,1.543155,1.543155,145388034
2020-03-16,1.541870,1.543798,1.155223,1.313429,1.313429,200659558
2020-03-17,1.315336,1.464861,1.297900,1.343073,1.343073,144569147
2020-03-18,1.342035,1.391279,1.300048,1.362167,1.362167,119502566
2020-03-19,1.361980,1.729369,1.354342,1.641232,1.641232,185980500
2020-03-20,1.643200,1.871500,1.531101,1.674893,1.674893,212099168
2020-03-21,1.676931,1.733696,1.596434,1.648663,1.648663,140158723
2020-03-22,1.652714,1.705635,1.470208,1.473974,1.473974,113589399
2020-03-23,1.473974,1.668664,1.465111,1.666097,1.666097,149247979
2020-03-24,1.665558,1.775724,1.633787,1.759400,1.759400,151312779
2020-03-25,1.759980,1.774636,1.672709,1.712400,1.712400,139897058
2020-03-26,1.712400,1.752986,1.706530,1.752986,1.752986,76416083
2020-03-27,1.753476,1.767142,1.607450,1.607450,1.607450,81714415
2020-03-28,1.607212,1.612036,1.524462,1.564652,1.564652,103065065
2020-03-29,1.563144,1.579812,1.480189,1.480189,1.480189,70247678
2020-03-30,1.477516,1.646885,1.469528,1.617200,1.617200,94003636
2020-03-31,1.615664,1.633292,1.554980,1.615034,1.615034,79412007
2020-04-01,1.615034,1.622721,1.528712,1.615550,1.615550,93197406
2020-04-02,1.612814,1.766702,1.600031,1.670709,1.670709,142884331
2020-04-03,1.669097,1.777944,1.661910,1.679061,1.679061,118348908
2020-04-04,1.679061,1.715113,1.659016,1.702670,1.702670,90291105
2020-04-05,1.702337,1.706939,1.668157,1.670830,1.670830,68278984
2020-04-06,1.668005,1.885559,1.666271,1.885559,1.885559,153603651
2020-04-07,1.890904,2.087475,1.879079,1.957070,1.957070,256734050
2020-04-08,1.955846,2.166972,1.928375,2.137442,2.137442,186150663
2020-04-09,2.141851,2.168777,2.012611,2.112670,2.112670,186512000
2020-04-10,2.111459,2.115848,1.838238,1.903252,1.903252,204404587
2020-04-11,1.903252,2.032816,1.898600,1.965778,1.965778,177215789
2020-04-12,1.968879,2.045643,1.900143,2.013647,2.013647,168443129
2020-04-13,2.019178,2.019178,1.897803,1.935379,1.935379,147229836
2020-04-14,1.935999,1.992910,1.913656,1.938497,1.938497,104969601
2020-04-15,1.938592,1.975935,1.894497,1.901462,1.901462,138456299
2020-04-16,1.901417,2.127071,1.860057,2.101819,2.101819,203937506
2020-04-17,null,null,null,null,null,null
2020-04-18,2.104017,2.366380,2.102034,2.328495,2.328495,226409663
2020-04-19,2.331374,2.370088,2.245435,2.265155,2.265155,209379819
2020-04-20,2.263878,2.356109,2.081063,2.137836,2.137836,255506819
2020-04-21,2.136820,2.206742,2.100232,2.158035,2.158035,205982611
2020-04-22,2.155557,2.342376,2.153571,2.330405,2.330405,201206428
2020-04-23,2.331217,2.537643,2.319306,2.476749,2.476749,275392937
2020-04-24,2.481257,2.773901,2.481257,2.727705,2.727705,348033801
2020-04-25,2.728086,2.874980,2.669486,2.868040,2.868040,296143370
2020-04-26,2.868188,2.868687,2.744187,2.765242,2.765242,270441861
2020-04-27,2.765855,2.786293,2.565504,2.749532,2.749532,298567833
2020-04-28,2.748638,2.810115,2.683417,2.754722,2.754722,274470494
2020-04-29,2.761612,2.986461,2.753338,2.950264,2.950264,371858523
2020-04-30,2.949825,3.029088,2.724364,2.760988,2.760988,375310706
2020-05-01,2.760988,2.953929,2.760988,2.813977,2.813977,312045671
2020-05-02,2.813218,2.870586,2.792709,2.832924,2.832924,237435344
2020-05-03,2.835663,2.876960,2.709242,2.741288,2.741288,226856167
2020-05-04,2.741651,2.838501,2.620015,2.786578,2.786578,288377672
2020-05-05,2.784149,2.831103,2.707812,2.745527,2.745527,212462618
2020-05-06,2.742186,2.808495,2.702389,2.704941,2.704941,184139715
2020-05-07,2.706666,2.822718,2.668009,2.758680,2.758680,217885578
2020-05-08,2.757404,2.828508,2.700999,2.764555,2.764555,160038600
2020-05-09,2.762809,2.937767,2.738542,2.829569,2.829569,176778232
2020-05-10,2.829494,2.829494,2.399689,2.552941,2.552941,205818989
2020-05-11,2.559013,2.582797,2.315889,2.434071,2.434071,203768691
2020-05-12,2.433196,2.573189,2.393009,2.504371,2.504371,146311229
2020-05-13,2.504693,2.580321,2.496736,2.559630,2.559630,116532574
2020-05-14,2.549230,2.589646,2.502891,2.537854,2.537854,135748700
2020-05-15,2.536110,2.544406,2.453142,2.490765,2.490765,114228679
2020-05-16,2.493084,2.651338,2.474514,2.627104,2.627104,119251093
2020-05-17,2.627104,2.685266,2.607803,2.623696,2.623696,122058935
2020-05-18,2.622387,2.761189,2.619175,2.750676,2.750676,133052170
2020-05-19,2.750408,2.831248,2.652777,2.812063,2.812063,126136972
2020-05-20,2.807305,2.888904,2.746719,2.811316,2.811316,131916699
2020-05-21,2.810653,2.840006,2.587593,2.643991,2.643991,110966271
2020-05-22,2.643927,2.841720,2.614651,2.795567,2.795567,119072716
2020-05-23,2.796075,2.823333,2.730089,2.763418,2.763418,89111444
2020-05-24,2.764097,2.822687,2.671446,2.671446,2.671446,94467860
2020-05-25,2.662560,2.739639,2.643945,2.728986,2.728986,89509988
2020-05-26,2.728274,2.752421,2.656275,2.684826,2.684826,82774026
2020-05-27,2.687594,2.762918,2.680713,2.706798,2.706798,79162252
2020-05-28,2.706403,2.845460,2.684932,2.823392,2.823392,85768622
2020-05-29,2.823208,2.898547,2.810215,2.879772,2.879772,98079547
2020-05-30,2.878682,2.949056,2.822827,2.918364,2.918364,119885539
2020-05-31,2.919729,2.943907,2.773254,2.796903,2.796903,101147210
2020-06-01,2.800502,2.992283,2.783115,2.960367,2.960367,122362523
2020-06-02,2.963788,3.110673,2.790078,2.891552,2.891552,157849384
2020-06-03,2.891028,3.070001,2.845485,3.035571,3.035571,108960936
2020-06-04,3.033054,3.083758,2.917415,3.000004,3.000004,106155906
2020-06-05,3.000926,3.021219,2.928801,2.942612,2.942612,82637386
2020-06-06,2.942612,2.974123,2.908494,2.917481,2.917481,61405619
2020-06-07,2.917481,2.932484,2.822491,2.889925,2.889925,76804197
2020-06-08,2.889013,2.947069,2.865068,2.939626,2.939626,66821735
2020-06-09,2.940631,2.950333,2.875377,2.907343,2.907343,79075416
2020-06-10,2.908678,2.916552,2.866535,2.887338,2.887338,81680807
2020-06-11,2.886845,2.909850,2.555804,2.623704,2.623704,120669171
2020-06-12,2.623495,2.752981,2.600935,2.668767,2.668767,105415375
2020-06-13,2.671586,2.721200,2.646051,2.695618,2.695618,77595251
2020-06-14,2.698736,2.699889,2.583544,2.598963,2.598963,79164821
2020-06-15,2.598963,2.683125,2.448336,2.629774,2.629774,112822537
2020-06-16,2.630184,2.661644,2.578568,2.612033,2.612033,84311702
2020-06-17,2.611491,2.689580,2.563823,2.677018,2.677018,91846757
2020-06-18,2.677018,2.748126,2.567114,2.668473,2.668473,134651482
2020-06-19,2.668321,2.707836,2.608169,2.612103,2.612103,109421476
2020-06-20,2.612103,2.660510,2.561956,2.608503,2.608503,91712777
2020-06-21,2.609269,2.627751,2.580182,2.587214,2.587214,70563395
2020-06-22,2.588099,2.688934,2.578363,2.673875,2.673875,86427173
2020-06-23,2.673462,2.790067,2.615166,2.784748,2.784748,124142617
2020-06-24,2.785469,2.856689,2.587783,2.628554,2.628554,123144383
2020-06-25,2.626911,2.627045,2.547124,2.585455,2.585455,96155213
2020-06-26,2.580066,2.584530,2.461592,2.481635,2.481635,117403819
2020-06-27,2.480817,2.495287,2.289757,2.328073,2.328073,97311609
2020-06-28,2.328073,2.436591,2.300155,2.372494,2.372494,77570461
2020-06-29,2.370545,2.441734,2.351985,2.414414,2.414414,70431090
2020-06-30,2.414425,2.423774,2.357348,2.360283,2.360283,59282212
2020-07-01,2.360610,2.447405,2.339915,2.398628,2.398628,66019108
2020-07-02,2.400744,2.404273,2.304173,2.357546,2.357546,61680738
2020-07-03,2.357701,2.357787,2.276216,2.278834,2.278834,63783458
2020-07-04,2.280515,2.352237,2.274024,2.326235,2.326235,55791860
2020-07-05,2.322635,2.336693,2.235575,2.284824,2.284824,62053180
2020-07-06,2.284824,2.448817,2.267243,2.436020,2.436020,89838422
2020-07-07,2.435155,2.582037,2.407832,2.507645,2.507645,116457681
2020-07-08,2.507917,2.677646,2.488447,2.647119,2.647119,126531532
2020-07-09,2.647119,2.647119,2.477468,2.535315,2.535315,115332454
2020-07-10,2.536271,2.578569,2.415698,2.536887,2.536887,96190047
2020-07-11,2.539091,2.716121,2.519463,2.685845,2.685845,147502448
2020-07-12,2.687666,2.826674,2.599430,2.812301,2.812301,173178789
2020-07-13,2.812301,3.145848,2.777741,2.900546,2.900546,411310595
2020-07-14,2.896716,3.037068,2.691486,2.958618,2.958618,251503669
2020-07-15,2.955228,3.199331,2.858091,3.199331,3.199331,300281072
2020-07-16,3.198490,3.303803,2.973306,3.092902,3.092902,380406590
2020-07-17,3.091382,3.207942,3.016821,3.171605,3.171605,186924039
2020-07-18,3.170273,3.170273,2.967929,3.006294,3.006294,164183772
2020-07-19,3.005160,3.044023,2.902932,2.975824,2.975824,122426954
2020-07-20,2.979083,2.982719,2.761794,2.769038,2.769038,131836409
2020-07-21,2.767972,3.050204,2.750021,3.015423,3.015423,155225484
2020-07-22,3.015395,3.088761,2.923049,3.083914,3.083914,126518487
2020-07-23,3.081796,3.216322,3.038822,3.167347,3.167347,170069172
2020-07-24,3.174461,3.188644,3.008136,3.031209,3.031209,144067871
2020-07-25,3.029744,3.105464,3.018877,3.056852,3.056852,128872045
2020-07-26,3.055425,3.098870,2.963962,2.982342,2.982342,153418589
2020-07-27,2.980709,2.982299,2.673395,2.818983,2.818983,267560520
2020-07-28,2.820347,2.886638,2.749992,2.834083,2.834083,158332704
2020-07-29,2.834303,2.937827,2.763887,2.786161,2.786161,135216954
2020-07-30,2.784360,2.847334,2.742849,2.810627,2.810627,102353935
2020-07-31,2.811197,2.897167,2.788285,2.839854,2.839854,109436571
2020-08-01,2.839854,3.054209,2.825261,3.028816,3.028816,172314235
2020-08-02,3.027366,3.117216,2.792662,2.877537,2.877537,249982954
2020-08-03,2.876969,3.060879,2.839471,3.056552,3.056552,190598020
2020-08-04,3.056475,3.289462,3.055606,3.229411,3.229411,284036870
2020-08-05,3.232543,3.248886,3.090986,3.115872,3.115872,161304037
2020-08-06,3.114597,3.367757,3.091333,3.224884,3.224884,208842704
2020-08-07,3.225787,3.275161,2.977247,3.072101,3.072101,213195512
2020-08-08,3.070796,3.476346,3.032815,3.379727,3.379727,225885661
2020-08-09,3.374193,3.767431,3.290236,3.684245,3.684245,342620805
2020-08-10,3.695444,4.270498,3.568103,4.270498,4.270498,525009907
2020-08-11,4.280120,4.411973,3.808181,4.011280,4.011280,546232328
2020-08-12,4.012852,4.458337,3.670476,4.406670,4.406670,542700999
2020-08-13,4.407319,4.480894,4.028382,4.175018,4.175018,457809394
2020-08-14,4.174241,4.280840,4.012753,4.096944,4.096944,278165303
2020-08-15,4.093446,4.300330,3.933724,4.079502,4.079502,338468043
2020-08-16,4.077575,4.364151,4.027676,4.238754,4.238754,284937976
2020-08-17,4.238754,4.246944,4.023863,4.034006,4.034006,229654914
2020-08-18,4.032037,4.139497,3.748713,3.832739,3.832739,260614843
2020-08-19,3.832739,3.911232,3.517440,3.634832,3.634832,381949536
2020-08-20,3.637057,3.917106,3.507564,3.854541,3.854541,305749013
2020-08-21,3.855696,3.900686,3.354893,3.392107,3.392107,287391404
2020-08-22,3.390968,3.599848,3.287222,3.578665,3.578665,229620599
2020-08-23,3.578138,3.606492,3.379357,3.521922,3.521922,172850688
2020-08-24,3.522043,3.790803,3.459969,3.687051,3.687051,233005843
2020-08-25,3.682312,3.701247,3.321047,3.446117,3.446117,249600095
2020-08-26,3.452973,3.495823,3.311235,3.376096,3.376096,204399531
2020-08-27,3.374710,3.414851,3.113161,3.205595,3.205595,236563338
2020-08-28,3.204725,3.309133,3.139454,3.260652,3.260652,157445156
2020-08-29,3.263068,3.420666,3.195651,3.359726,3.359726,167076368
2020-08-30,3.355941,3.420168,3.334053,3.381613,3.381613,157757544
2020-08-31,3.383325,3.456220,3.255880,3.256192,3.256192,153954445
2020-09-01,3.257145,3.498179,3.192594,3.441614,3.441614,213344459
2020-09-02,3.443413,3.459407,2.982836,3.134068,3.134068,272620179
2020-09-03,3.133820,3.133820,2.511225,2.584449,2.584449,294580604
2020-09-04,2.585298,2.843513,2.499001,2.755754,2.755754,295571097
2020-09-05,2.756035,2.826619,2.358267,2.482493,2.482493,369123395
2020-09-06,2.482493,2.631441,2.373744,2.566230,2.566230,256282107
2020-09-07,2.567711,2.596351,2.390576,2.563252,2.563252,237979550
2020-09-08,2.563150,2.648771,2.437063,2.510890,2.510890,237521903
2020-09-09,2.514383,2.607709,2.434477,2.545013,2.545013,184328871
2020-09-10,2.544792,2.665476,2.543483,2.583454,2.583454,200173000
2020-09-11,2.583454,2.627140,2.481582,2.572274,2.572274,187683931
2020-09-12,2.573144,2.635294,2.522984,2.611177,2.611177,172731455
2020-09-13,2.611177,2.743030,2.549499,2.620157,2.620157,230732356
2020-09-14,2.621038,2.701064,2.554102,2.629341,2.629341,181332731
2020-09-15,2.629621,2.678469,2.519811,2.521114,2.521114,196681904
2020-09-16,2.521272,2.545819,2.440592,2.492480,2.492480,187246376
2020-09-17,2.490655,2.563753,2.463422,2.491855,2.491855,155785199
2020-09-18,2.491855,2.532361,2.355147,2.405301,2.405301,153137960
2020-09-19,2.406807,2.407568,2.288446,2.344201,2.344201,148653832
2020-09-20,2.346580,2.408286,2.173612,2.222106,2.222106,156962844
2020-09-21,2.221990,2.266839,1.938357,1.985971,1.985971,238763507
2020-09-22,1.984334,2.181449,1.974125,2.117413,2.117413,163015986
2020-09-23,2.117413,2.151526,1.934777,1.956235,1.956235,147111267
2020-09-24,1.956045,2.175383,1.945384,2.155869,2.155869,127817155
2020-09-25,2.155644,2.278083,2.106696,2.211379,2.211379,121013717
2020-09-26,2.213616,2.240953,2.149433,2.172107,2.172107,106343294
2020-09-27,2.172194,2.225630,2.110242,2.176041,2.176041,100319529
2020-09-28,2.176041,2.354604,2.174974,2.256451,2.256451,126374757
2020-09-29,2.255437,2.309006,2.144667,2.231959,2.231959,108454816
2020-09-30,2.230635,2.237488,2.144403,2.199607,2.199607,106358108
2020-10-01,2.199607,2.297749,2.153260,2.193323,2.193323,126415925
2020-10-02,2.193880,2.206126,2.036900,2.091293,2.091293,141246377
2020-10-03,2.091293,2.148751,2.077344,2.119305,2.119305,89222658
2020-10-04,2.119305,2.155172,2.093465,2.117964,2.117964,95035975
2020-10-05,2.117964,2.169624,2.084872,2.149064,2.149064,88497831
2020-10-06,2.149612,2.234567,2.046847,2.065400,2.065400,145996245
2020-10-07,2.065400,2.126996,2.040857,2.069403,2.069403,121254110
2020-10-08,2.071195,2.146203,2.018355,2.113259,2.113259,128463653
2020-10-09,null,null,null,null,null,null
2020-10-10,2.232665,2.307616,2.227475,2.247789,2.247789,167114271
2020-10-11,2.242720,2.347034,2.231819,2.287799,2.287799,152221236
2020-10-12,null,null,null,null,null,null
2020-10-13,null,null,null,null,null,null
2020-10-14,2.420466,2.439768,2.270813,2.317328,2.317328,171394350
2020-10-15,2.307891,2.335602,2.249629,2.278960,2.278960,136451969
2020-10-16,2.282231,2.317532,2.205017,2.214240,2.214240,131137575
2020-10-17,2.215166,2.276998,2.202344,2.262210,2.262210,92317282
2020-10-18,2.263661,2.315810,2.263087,2.302662,2.302662,91695525
2020-10-19,2.302953,2.306274,2.224362,2.233726,2.233726,141524936
2020-10-20,2.233280,2.233280,2.046108,2.055289,2.055289,187660266
2020-10-21,2.056737,2.174148,2.055782,2.133083,2.133083,189646507
2020-10-22,2.128939,2.239092,2.126969,2.187366,2.187366,180907444
2020-10-23,2.189517,2.260506,2.170406,2.220113,2.220113,161298188
2020-10-24,2.220118,2.238359,2.195292,2.218898,2.218898,112253296
2020-10-25,2.218898,2.246628,2.158588,2.167555,2.167555,135658210
2020-10-26,2.167556,2.179668,2.068644,2.096730,2.096730,159222736
2020-10-27,2.096727,2.129095,2.067676,2.084499,2.084499,176862175
2020-10-28,2.084501,2.113117,1.945273,2.004350,2.004350,170322091
2020-10-29,2.004354,2.046581,1.902240,1.933596,1.933596,136062646
2020-10-30,1.933601,1.960384,1.798978,1.903582,1.903582,157440828
2020-10-31,1.903585,2.015898,1.894852,1.975980,1.975980,140233229
2020-11-01,1.975980,2.001814,1.934924,1.985351,1.985351,107373599
2020-11-02,1.985334,2.062827,1.889796,1.896550,1.896550,132681107
2020-11-03,1.896543,1.914744,1.811455,1.868325,1.868325,138243206
2020-11-04,1.868321,1.898696,1.788922,1.876327,1.876327,161150029
2020-11-05,1.876342,1.967678,1.819839,1.882145,1.882145,206184471
2020-11-06,1.882145,2.092213,1.878242,2.086628,2.086628,289623872
2020-11-07,2.086628,2.199870,1.961864,2.021119,2.021119,309422432
2020-11-08,2.021119,2.148258,1.986326,2.087435,2.087435,183442702
2020-11-09,2.087435,2.151440,2.026432,2.091252,2.091252,159050815
2020-11-10,2.091351,2.184950,2.091351,2.149150,2.149150,172863002
2020-11-11,2.149149,2.195464,2.111069,2.121739,2.121739,161219993
2020-11-12,2.121719,2.153845,2.047001,2.072694,2.072694,170321242
2020-11-13,2.072682,2.152263,2.067032,2.150779,2.150779,148816436
2020-11-14,2.150779,2.158651,2.052851,2.100358,2.100358,139185341
2020-11-15,2.100358,2.107226,1.984157,2.019590,2.019590,156096826
2020-11-16,2.019589,2.093831,1.998578,2.081964,2.081964,159031187
2020-11-17,2.106748,2.151114,2.094151,2.142106,2.142106,190495116
2020-11-18,2.142104,2.182212,2.020661,2.086394,2.086394,209844569
2020-11-19,2.086365,2.138602,2.023493,2.078937,2.078937,156018269
2020-11-20,2.078949,2.149054,2.067260,2.104794,2.104794,219284140
2020-11-21,2.104794,2.382895,2.060323,2.372422,2.372422,476186263
2020-11-22,2.372422,2.425051,2.177352,2.269448,2.269448,352241350
2020-11-23,2.269451,2.653777,2.269451,2.619798,2.619798,435424500
2020-11-24,2.619928,2.817467,2.499882,2.664774,2.664774,524332878
2020-11-25,2.665951,2.941386,2.499971,2.602808,2.602808,499346438
2020-11-26,2.602492,2.655576,2.112499,2.246168,2.246168,566448836
2020-11-27,2.247500,2.337224,2.170872,2.252426,2.252426,296100133
2020-11-28,2.252338,2.428769,2.215001,2.324912,2.324912,231667778
2020-11-29,2.324979,2.434491,2.285650,2.360903,2.360903,206799141
2020-11-30,2.361126,2.533301,2.336569,2.480068,2.480068,250350582
2020-12-01,2.481717,2.546356,2.248659,2.329803,2.329803,307228805
2020-12-02,2.329260,2.411185,2.299241,2.389883,2.389883,191946336
2020-12-03,2.389982,2.445981,2.382654,2.407302,2.407302,156763160
2020-12-04,2.407266,2.429839,2.232356,2.284915,2.284915,186363130
2020-12-05,2.283694,2.331051,2.245094,2.322503,2.322503,145917728
2020-12-06,2.322211,2.339513,2.258126,2.325855,2.325855,147506850
2020-12-07,2.325787,2.329363,2.233400,2.278246,2.278246,141701563
2020-12-08,2.278147,2.357460,2.114231,2.151995,2.151995,201313793
2020-12-09,2.151837,2.197667,2.048744,2.173464,2.173464,195559316
2020-12-10,2.173470,2.181725,2.083379,2.107015,2.107015,116436665
2020-12-11,2.107407,2.113202,2.047786,2.082002,2.082002,132572049
2020-12-12,2.080809,2.157010,2.078280,2.134679,2.134679,115337158
2020-12-13,2.134937,2.267040,2.127146,2.227776,2.227776,143202052
2020-12-14,2.228488,2.263734,2.179376,2.224565,2.224565,119074382
