Date,Open,High,Low,Close,Adj Close,Volume
2017-09-26,null,null,null,null,null,null
2017-09-27,null,null,null,null,null,null
2017-09-28,null,null,null,null,null,null
2017-09-29,null,null,null,null,null,null
2017-09-30,null,null,null,null,null,null
2017-10-01,null,null,null,null,null,null
2017-10-02,null,null,null,null,null,null
2017-10-03,null,null,null,null,null,null
2017-10-04,null,null,null,null,null,null
2017-10-05,null,null,null,null,null,null
2017-10-06,null,null,null,null,null,null
2017-10-07,null,null,null,null,null,null
2017-10-08,null,null,null,null,null,null
2017-10-09,null,null,null,null,null,null
2017-10-10,null,null,null,null,null,null
2017-10-11,null,null,null,null,null,null
2017-10-12,null,null,null,null,null,null
2017-10-13,null,null,null,null,null,null
2017-10-14,null,null,null,null,null,null
2017-10-15,null,null,null,null,null,null
2017-10-16,null,null,null,null,null,null
2017-10-17,null,null,null,null,null,null
2017-10-18,null,null,null,null,null,null
2017-10-19,null,null,null,null,null,null
2017-10-20,null,null,null,null,null,null
2017-10-21,null,null,null,null,null,null
2017-10-22,null,null,null,null,null,null
2017-10-23,null,null,null,null,null,null
2017-10-24,null,null,null,null,null,null
2017-10-25,null,null,null,null,null,null
2017-10-26,null,null,null,null,null,null
2017-10-27,null,null,null,null,null,null
2017-10-28,null,null,null,null,null,null
2017-10-29,null,null,null,null,null,null
2017-10-30,null,null,null,null,null,null
2017-10-31,null,null,null,null,null,null
2017-11-01,null,null,null,null,null,null
2017-11-02,null,null,null,null,null,null
2017-11-03,null,null,null,null,null,null
2017-11-04,null,null,null,null,null,null
2017-11-05,null,null,null,null,null,null
2017-11-06,null,null,null,null,null,null
2017-11-07,null,null,null,null,null,null
2017-11-08,null,null,null,null,null,null
2017-11-09,null,null,null,null,null,null
2017-11-10,null,null,null,null,null,null
2017-11-11,null,null,null,null,null,null
2017-11-12,null,null,null,null,null,null
2017-11-13,null,null,null,null,null,null
2017-11-14,null,null,null,null,null,null
2017-11-15,null,null,null,null,null,null
2017-11-16,null,null,null,null,null,null
2017-11-17,null,null,null,null,null,null
2017-11-18,null,null,null,null,null,null
2017-11-19,null,null,null,null,null,null
2017-11-20,252.481995,278.230988,252.401993,272.449005,272.449005,259174
2017-11-21,272.019989,288.925995,260.019012,279.920013,279.920013,9649
2017-11-22,280.277008,400.648987,280.050995,326.191986,326.191986,14577
2017-11-23,326.941986,359.498993,320.864990,347.436005,347.436005,1187
2017-11-24,345.696991,408.135010,339.252991,401.825012,401.825012,166167
2017-11-25,401.759003,423.290009,364.450989,395.261993,395.261993,200519
2017-11-26,395.274994,406.631989,374.688995,404.786011,404.786011,12132
2017-11-27,404.684998,572.864014,393.371002,421.457001,421.457001,1993
2017-11-28,420.880005,423.556000,381.750000,382.070007,382.070007,29741
2017-11-29,382.377014,420.161011,319.713989,327.542999,327.542999,1699
2017-11-30,331.738007,385.393005,308.182007,381.358002,381.358002,16339
2017-12-01,380.411987,391.553986,341.880005,376.919006,376.919006,5627
2017-12-02,376.908997,405.977997,372.574005,373.399994,373.399994,2612
2017-12-03,373.526001,420.755005,369.690002,403.033997,403.033997,6007
2017-12-04,403.777008,411.277008,384.178009,396.226013,396.226013,4042
2017-12-05,396.428986,402.744995,377.604004,396.346008,396.346008,11304
2017-12-06,395.649994,397.135010,353.898987,361.187988,361.187988,53172
2017-12-07,359.933014,377.817993,347.226990,358.644012,358.644012,65610
2017-12-08,359.165009,410.123993,350.315002,402.769989,402.769989,36391
2017-12-09,402.760010,453.306000,402.760010,425.997009,425.997009,3864
2017-12-10,427.364014,427.364014,388.391998,399.803986,399.803986,65534
2017-12-11,400.255005,486.505005,391.804993,486.505005,486.505005,71980
2017-12-12,483.385010,626.859009,462.173004,621.989990,621.989990,118742
2017-12-13,622.416016,822.596985,553.278992,820.745972,820.745972,100344
2017-12-14,820.318970,872.260010,763.520020,802.791016,802.791016,63565
2017-12-15,803.541992,861.780029,712.276978,791.038025,791.038025,206328
2017-12-16,792.536011,1116.569946,792.536011,1079.239990,1079.239990,731649
2017-12-17,1082.260010,1154.920044,1046.660034,1070.189941,1070.189941,259197
2017-12-18,1068.780029,1229.900024,992.411987,1218.420044,1218.420044,455522
2017-12-19,1221.989990,1750.030029,1219.750000,1394.939941,1394.939941,1282490
2017-12-20,1393.449951,1458.469971,1118.459961,1277.569946,1277.569946,262010
2017-12-21,1278.939941,1361.140015,1021.460022,1095.189941,1095.189941,799675
2017-12-22,1098.969971,1111.089966,682.655029,823.395020,823.395020,633680
2017-12-23,830.239990,1084.729980,830.239990,989.820984,989.820984,599721
2017-12-24,1001.150024,1103.930054,809.202026,1005.599976,1005.599976,245322
2017-12-25,1012.000000,1054.780029,918.276978,1047.199951,1047.199951,357740
2017-12-26,1053.560059,1114.469971,823.549011,1064.329956,1064.329956,943383
2017-12-27,1065.410034,1100.510010,1010.770020,1038.109985,1038.109985,877151
2017-12-28,1041.719971,1043.060059,920.609009,996.760986,996.760986,799689
2017-12-29,1006.880005,1044.800049,970.572998,1007.080017,1007.080017,800242
2017-12-30,1010.770020,1012.599976,869.288025,918.434998,918.434998,528455
2017-12-31,907.952026,994.318970,902.046997,959.914001,959.914001,814006
2018-01-01,961.015991,985.588989,882.995972,970.085022,970.085022,502841
2018-01-02,971.174011,1070.099976,958.843018,1063.069946,1063.069946,660736
2018-01-03,1064.770020,1090.880005,999.216003,1074.530029,1074.530029,809445
2018-01-04,998.385986,1098.150024,933.831970,1040.250000,1040.250000,733011
2018-01-05,1033.520020,1117.959961,1012.900024,1096.780029,1096.780029,1657580
2018-01-06,1105.469971,1216.900024,1092.420044,1216.900024,1216.900024,2040790
2018-01-07,1224.520020,1267.319946,1134.890015,1169.349976,1169.349976,1802970
2018-01-08,1171.069946,1220.780029,1015.890015,1112.880005,1112.880005,1242620
2018-01-09,1112.339966,1259.560059,941.547974,1096.439941,1096.439941,1557700
2018-01-10,1097.689941,1151.849976,1004.020020,1076.530029,1076.530029,1244900
2018-01-11,1073.670044,1133.500000,958.546021,1015.159973,1015.159973,1686490
2018-01-12,1023.570007,1413.170044,985.338989,1327.880005,1327.880005,976364
2018-01-13,1326.239990,1490.560059,1326.239990,1422.989990,1422.989990,710161
2018-01-14,1432.760010,1534.800049,1267.439941,1403.109985,1403.109985,378266
2018-01-15,1387.459961,1469.069946,1201.050049,1234.020020,1234.020020,891849
2018-01-16,1236.229980,1287.770020,902.583008,1063.180054,1063.180054,1692020
2018-01-17,1070.420044,1123.670044,782.742981,1046.270020,1046.270020,1041520
2018-01-18,1055.239990,1773.920044,1026.099976,1654.819946,1654.819946,2448320
2018-01-19,1676.439941,1762.729980,1458.939941,1560.260010,1560.260010,1521410
2018-01-20,1573.920044,1767.040039,1562.560059,1690.189941,1690.189941,1254440
2018-01-21,1692.209961,1720.510010,1537.689941,1576.729980,1576.729980,1261940
2018-01-22,1586.420044,1659.130005,1390.239990,1524.560059,1524.560059,1408450
2018-01-23,1515.199951,1568.569946,1425.900024,1523.410034,1523.410034,1562460
2018-01-24,1526.660034,1590.369995,1478.969971,1535.290039,1535.290039,1786450
2018-01-25,1544.260010,1599.040039,1321.089966,1345.569946,1345.569946,2070310
2018-01-26,1348.449951,1497.719971,1348.449951,1472.359985,1472.359985,1693530
2018-01-27,1464.069946,1485.119995,1335.969971,1439.890015,1439.890015,1847870
2018-01-28,1448.219971,1587.400024,1424.630005,1488.359985,1488.359985,2374320
2018-01-29,1489.390015,1499.119995,1307.310059,1403.349976,1403.349976,1049540
2018-01-30,1402.359985,1411.089966,1251.439941,1277.839966,1277.839966,1076760
2018-01-31,1280.959961,1386.989990,1243.829956,1386.989990,1386.989990,1062640
2018-02-01,1387.760010,1399.660034,1189.359985,1272.670044,1272.670044,700913
2018-02-02,1269.930054,1269.930054,980.244995,1148.229980,1148.229980,716121
2018-02-03,1148.969971,1254.390015,1069.469971,1212.869995,1212.869995,543682
2018-02-04,1206.790039,1209.650024,1015.159973,1061.910034,1061.910034,579735
2018-02-05,1054.280029,1069.869995,725.434998,821.424988,821.424988,1266110
2018-02-06,825.859009,926.047974,648.275024,910.794006,910.794006,501568
2018-02-07,913.458008,1021.229980,833.054016,914.286987,914.286987,412692
2018-02-08,914.297974,1043.180054,914.297974,1008.619995,1008.619995,751872
2018-02-09,1014.669983,1100.890015,964.551025,1093.800049,1093.800049,643441
2018-02-10,1086.680054,1211.660034,1021.710022,1064.130005,1064.130005,891114
2018-02-11,1062.900024,1062.900024,970.874023,987.796997,987.796997,643665
2018-02-12,1000.369995,1104.459961,998.916992,1074.469971,1074.469971,936639
2018-02-13,1074.880005,1080.410034,997.840027,1010.039978,1010.039978,664687
2018-02-14,1008.049988,1124.530029,1008.049988,1119.500000,1119.500000,900798
2018-02-15,1122.849976,1165.780029,1104.900024,1136.920044,1136.920044,886075
2018-02-16,1135.040039,1173.160034,1103.689941,1143.949951,1143.949951,1683010
2018-02-17,1144.349976,1216.140015,1118.880005,1165.319946,1165.319946,1223070
2018-02-18,1161.060059,1166.150024,1067.550049,1077.589966,1077.589966,1327250
2018-02-19,1074.609985,1173.630005,1072.959961,1111.339966,1111.339966,1206840
2018-02-20,1111.920044,1162.489990,1051.979980,1057.060059,1057.060059,814543
2018-02-21,1053.890015,1079.430054,968.265991,993.289978,993.289978,882767
2018-02-22,993.642029,1028.229980,939.820984,959.036987,959.036987,1210590
2018-02-23,956.570007,1056.670044,938.000000,1024.780029,1024.780029,911752
2018-02-24,1031.900024,1055.750000,949.005005,986.054993,986.054993,1371900
2018-02-25,982.401978,1009.669983,963.353027,997.768005,997.768005,687989
2018-02-26,997.314026,1054.520020,997.093018,1037.540039,1037.540039,651886
2018-02-27,1037.209961,1067.510010,1025.520020,1054.300049,1054.300049,332902
2018-02-28,1054.140015,1080.400024,1015.280029,1028.819946,1028.819946,312214
2018-03-01,1029.449951,1057.160034,1018.359985,1044.699951,1044.699951,1106640
2018-03-02,1044.550049,1050.540039,1005.700012,1015.289978,1015.289978,1038790
2018-03-03,1013.969971,1033.890015,987.273010,1005.799988,1005.799988,798650
2018-03-04,1002.140015,1010.030029,837.909973,974.044983,974.044983,603578
2018-03-05,996.578979,1003.659973,963.137024,968.611023,968.611023,900388
2018-03-06,965.591980,974.301025,940.609009,947.801025,947.801025,612383
2018-03-07,949.802979,958.307983,842.270020,856.101013,856.101013,885248
2018-03-08,855.706970,902.765015,819.729980,834.788025,834.788025,687914
2018-03-09,832.325989,836.286011,755.692017,827.315002,827.315002,876707
2018-03-10,827.328979,852.109009,788.383972,795.994019,795.994019,1352570
2018-03-11,793.489014,862.825012,766.643982,833.432983,833.432983,756465
2018-03-12,825.416992,862.588013,782.818970,810.510986,810.510986,842693
2018-03-13,810.078003,826.932983,764.476013,804.291992,804.291992,708845
2018-03-14,803.393005,825.737000,731.708984,750.184021,750.184021,655764
2018-03-15,747.030029,748.632019,704.879028,734.200012,734.200012,671045
2018-03-16,735.937988,741.940002,696.466003,710.598022,710.598022,712502
2018-03-17,708.481995,724.065002,658.888977,662.708984,662.708984,218728
2018-03-18,666.820984,677.015015,572.825012,670.426025,670.426025,753135
2018-03-19,666.500000,703.070984,653.387024,692.241028,692.241028,463696
2018-03-20,701.150024,718.612000,664.731018,710.572021,710.572021,469812
2018-03-21,713.463013,756.252014,701.312988,708.190002,708.190002,148390
2018-03-22,709.682983,730.788025,679.161011,686.591980,686.591980,134714
2018-03-23,699.565979,706.500000,653.752014,706.500000,706.500000,51689
2018-03-24,713.155029,714.771973,675.885986,688.716980,688.716980,89348
2018-03-25,680.437988,696.669006,668.156982,680.643982,680.643982,57396
2018-03-26,679.489990,684.297974,608.784973,643.260986,643.260986,208885
2018-03-27,637.885010,647.752991,583.494995,590.981018,590.981018,132833
2018-03-28,587.054016,604.703003,578.200989,580.033997,580.033997,209768
2018-03-29,582.041992,619.284973,465.958008,498.161987,498.161987,1943640
2018-03-30,496.889008,525.226990,474.420990,513.583008,513.583008,114540
2018-03-31,509.118011,538.913025,506.335999,517.549988,517.549988,58319
2018-04-01,517.664978,523.059998,473.200012,488.911011,488.911011,56166
2018-04-02,490.147003,515.492981,487.881989,504.460999,504.460999,63934
2018-04-03,503.190002,535.359985,500.877991,526.302002,526.302002,96666
2018-04-04,526.630005,541.184998,487.404999,503.566986,503.566986,54718
2018-04-05,502.109985,506.329010,478.803009,502.487000,502.487000,65316
2018-04-06,500.651001,505.820007,475.440002,484.147003,484.147003,111595
2018-04-07,484.110992,519.103027,481.207001,511.928986,511.928986,75473
2018-04-08,512.140015,535.768982,503.173004,526.411987,526.411987,41781
2018-04-09,527.124023,557.088989,515.182007,530.817017,530.817017,218185
2018-04-10,530.757996,568.906006,524.411011,568.906006,568.906006,248767
2018-04-11,569.932007,591.489990,560.096985,591.489990,591.489990,839176
2018-04-12,589.796997,663.499023,582.896973,660.294006,660.294006,226496
2018-04-13,660.705994,732.185974,644.033997,698.512024,698.512024,382834
2018-04-14,698.151978,754.713013,693.544006,717.080017,717.080017,162168
2018-04-15,716.890991,770.713989,716.890991,770.713989,770.713989,179877
2018-04-16,771.210999,775.041016,732.713989,742.036011,742.036011,234067
2018-04-17,741.570007,770.401978,738.921997,749.898987,749.898987,151414
2018-04-18,750.374023,797.276978,748.747009,775.737976,775.737976,500472
2018-04-19,776.083984,877.702026,773.072998,851.539978,851.539978,444714
2018-04-20,851.155029,921.989014,847.543030,909.994995,909.994995,187741
2018-04-21,910.539001,918.989990,882.908997,908.372009,908.372009,193786
2018-04-22,903.132996,941.452026,890.296021,923.289001,923.289001,239192
2018-04-23,920.546997,959.671021,919.744995,926.901001,926.901001,521808
2018-04-24,960.507996,1047.540039,960.507996,1047.540039,1047.540039,1445500
2018-04-25,1046.339966,1046.339966,898.265015,898.265015,898.265015,1086360
2018-04-26,905.869995,1015.479980,890.065002,1010.219971,1010.219971,507992
2018-04-27,1012.260010,1055.390015,989.482971,996.328003,996.328003,135676
2018-04-28,990.184021,1077.750000,990.049988,1064.609985,1064.609985,174175
2018-04-29,1064.560059,1081.170044,1038.979980,1075.229980,1075.229980,601462
2018-04-30,1075.430054,1077.000000,1046.609985,1048.719971,1048.719971,131845
2018-05-01,1051.010010,1051.010010,1003.650024,1042.010010,1042.010010,97283
2018-05-02,1041.010010,1063.109985,1029.540039,1038.969971,1038.969971,176261
2018-05-03,1038.689941,1145.040039,1037.579956,1141.699951,1141.699951,218963
2018-05-04,1132.160034,1184.219971,1107.900024,1143.790039,1143.790039,358328
2018-05-05,1144.300049,1194.439941,1082.479980,1154.579956,1154.579956,1337290
2018-05-06,1161.750000,1162.319946,974.861023,1066.229980,1066.229980,721690
2018-05-07,1068.579956,1078.199951,972.543030,1026.060059,1026.060059,223153
2018-05-08,1029.140015,1037.709961,997.314026,1008.539978,1008.539978,162549
2018-05-09,1007.159973,1053.880005,977.518982,1024.290039,1024.290039,164928
2018-05-10,1025.050049,1112.160034,1016.190002,1070.390015,1070.390015,2043870
2018-05-11,1071.239990,1071.239990,952.765015,952.765015,952.765015,510666
2018-05-12,950.005005,957.015991,899.635986,938.132996,938.132996,294540
2018-05-13,937.460022,997.283020,930.838989,991.018005,991.018005,195475
2018-05-14,990.547974,992.922974,950.901001,958.854004,958.854004,480194
2018-05-15,957.234985,976.552979,917.322021,927.684998,927.684998,322976
2018-05-16,926.872986,929.815002,871.591980,899.508972,899.508972,201531
2018-05-17,900.244995,914.304993,862.836975,868.323975,868.323975,57979
2018-05-18,868.437988,909.060974,858.283997,907.401001,907.401001,56991
2018-05-19,906.888000,918.825989,883.393005,893.812988,893.812988,181159
2018-05-20,894.062012,945.232971,886.094971,922.773987,922.773987,359353
2018-05-21,923.866028,931.028015,898.221985,904.685974,904.685974,213875
2018-05-22,903.364014,905.666016,855.265991,859.020996,859.020996,550632
2018-05-23,858.304016,866.594971,746.687988,760.671021,760.671021,1293800
2018-05-24,758.744995,782.528992,736.494019,781.234009,781.234009,251658
2018-05-25,781.830994,793.267029,761.669983,780.380005,780.380005,268019
2018-05-26,779.661987,799.528015,755.512024,755.512024,755.512024,82813
2018-05-27,756.752991,770.653015,741.145996,767.885986,767.885986,394412
2018-05-28,771.083984,780.924011,701.268005,701.747009,701.747009,216474
2018-05-29,703.190002,751.698975,695.840027,751.357971,751.357971,154890
2018-05-30,751.505005,769.335022,731.557007,740.533020,740.533020,97378
2018-05-31,740.028015,764.760986,734.523010,752.737976,752.737976,104654
2018-06-01,753.512024,772.947021,746.130981,770.330017,770.330017,115444
2018-06-02,769.229004,789.388977,757.723999,787.645996,787.645996,251499
2018-06-03,787.333984,808.572998,774.663025,808.572998,808.572998,92521
2018-06-04,807.575012,843.236023,782.846985,794.137024,794.137024,125065
2018-06-05,787.572998,819.354980,701.101990,799.239990,799.239990,517902
2018-06-06,797.380005,801.375000,695.177979,796.971985,796.971985,375265
2018-06-07,796.918030,812.460999,791.015015,795.257996,795.257996,297481
2018-06-08,796.507996,805.416992,776.802002,784.768982,784.768982,42034
2018-06-09,786.258972,798.306030,782.633972,782.633972,782.633972,74850
2018-06-10,784.517029,784.517029,670.976013,685.630005,685.630005,123650
2018-06-11,686.984985,701.776001,671.239014,694.943970,694.943970,157922
2018-06-12,695.414001,697.268005,642.232971,652.687988,652.687988,109627
2018-06-13,649.995972,649.995972,595.310974,604.275024,604.275024,298301
2018-06-14,604.799011,620.112976,574.137024,620.015991,620.015991,407584
2018-06-15,620.164001,621.765015,568.127991,574.817993,574.817993,268565
2018-06-16,573.585022,578.526001,539.034973,555.955994,555.955994,359655
2018-06-17,556.679993,586.981018,531.742004,538.643005,538.643005,138306
2018-06-18,538.640991,567.112976,494.289001,548.340027,548.340027,155346
2018-06-19,548.252991,571.828979,542.549988,565.854980,565.854980,91244
2018-06-20,566.460022,614.325989,539.994019,570.403992,570.403992,133761
2018-06-21,570.159973,611.596985,554.260010,573.872009,573.872009,32455
2018-06-22,571.604980,586.473999,514.515991,526.432983,526.432983,133458
2018-06-23,526.578979,545.221008,521.692993,537.383972,537.383972,28427
2018-06-24,537.947021,539.760010,485.683990,512.745972,512.745972,57657
2018-06-25,511.381012,544.203979,502.415009,522.236023,522.236023,85704
